review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R25XRCL2TLYVP7,5,18,24,N,Y
R2XPFDT6S9B3XR,5,23,26,N,Y
R1VBDQ4S9C8Q7O,1,18,39,N,Y
R1H37KC764Q1BN,5,38,46,N,N
R1SV26UPTYVGKN,5,22,23,N,Y
R2BSNIUTCTMAA6,1,33,39,N,Y
R2UQU287JO2UJC,3,36,37,N,Y
R2LYZ9QKTKK3UJ,5,122,125,N,Y
R3O6ZYEICWYQ7G,1,19,23,N,Y
R3N34PSRU16WOT,1,33,34,N,N
R22WVXBJXZYJNN,5,28,32,N,Y
RAV0NB9JYDSRO,1,29,31,N,Y
RQSI3O6AMKNG1,1,31,33,N,Y
R1CVSAM9GKP4G2,5,17,20,N,N
R1O3XZDCELXA6W,5,114,115,N,Y
R1O7SG037UA04H,5,59,63,N,N
R38JPOVQMES31V,5,16,21,N,Y
R3UH9MG43YU4TV,5,47,48,N,Y
R2G3VYX520M6Z,5,24,27,N,Y
R13AVT9PE7HW9M,5,19,20,N,Y
R3MRHIKEP6XE48,5,57,58,N,Y
R3DQQLJEN6HI5M,5,104,121,N,N
RPNJCW9M2V3B3,5,59,60,N,Y
R1CVZVO1UBS84W,5,9,27,N,Y
R1K0NOMTV5I0V4,5,26,26,N,Y
R2G0KSFD3JNNYT,1,46,49,N,N
R20BC4FMGS2GQ6,1,24,28,N,N
R25ZT9CIG84I8V,5,103,113,N,Y
R255EO8YTTAJU7,2,29,30,N,N
R19J76LOCVYJ93,1,26,28,N,Y
RUZWGNGSZU919,5,21,22,N,Y
R11X5FIAS3PSU5,3,40,41,N,Y
RC1K4J5NR4IZN,3,33,33,N,N
RFW8BIPV2XTUC,1,29,31,N,Y
R1E9883JJ1R5QX,5,20,24,N,Y
RDIC9899I4XJR,4,21,21,N,Y
RRU4LZUO76R6C,5,33,34,N,Y
RHORZXEZGAW3Y,5,17,20,N,Y
R1CX0BWBWU85AQ,5,130,138,N,Y
R18969936OOUDR,5,57,63,N,N
R3QLLS5ZQ5NQNK,4,28,29,N,Y
RR55TT2D0ICGS,5,34,39,N,N
R19T7QVV11AD7R,4,107,113,N,Y
R219KZYFMRAPO9,1,24,29,N,Y
R2ROHW9MGATYWF,4,24,24,N,Y
R27DCJKKVFP2FC,5,20,22,N,Y
R3B9L69Q2ZYBQ4,5,24,25,N,Y
R2TSZYG8AD9TER,2,18,21,N,Y
RTH23H7HTBFI2,1,2,34,N,N
RNB1AAODWGJAS,5,39,44,N,Y
R3NSRRQ7OKMG4B,5,21,21,N,Y
R3KG4VCAGT1PCI,5,23,24,N,Y
R37QMIYIM6LHA1,4,32,35,N,Y
R3GFNVQCPCDUTJ,5,28,30,N,Y
R3VX6OZMZGKI97,5,33,35,N,Y
R2QIHWJ5MUBT9A,3,32,35,N,N
R2D8UZ8994KF1Q,5,27,27,N,Y
R29DP3IT6VHYXB,3,6,39,N,Y
RFKF056S1J0G1,4,443,457,N,N
R341731LV46L5E,5,16,20,N,Y
RR1F8VBRJUXVT,5,14,25,N,Y
R3JV4CDSNS3Q5E,5,39,40,N,Y
R3F6BP4M9YG9J1,3,25,34,N,N
RNY1ASADVDZAW,3,53,60,N,Y
R1O6279L4KPWSQ,5,23,23,N,Y
R1JAZWUQU3Z8V1,5,23,28,N,N
RKM3QJ4CSO9GO,4,253,263,N,Y
R18MRENVNN3UT6,1,28,35,N,Y
RPQ691X783GHW,4,27,28,N,Y
R2D2HEOZTT9DPC,5,45,52,N,N
RBECHF0MSD2E,3,26,28,N,Y
R1I1554FEA7UTN,5,183,187,N,Y
R1KOYRIW9ZDG0P,1,12,25,N,Y
R1T15DSG9AZHYY,1,83,88,N,Y
R36NY84E3RP9TJ,5,42,42,N,N
RCIMC88STYUYQ,5,20,24,N,Y
R1TSA1HS6G241P,1,18,20,N,Y
R1PQCPIUYOZUSH,5,29,32,N,Y
R2KGU675SNOE8Y,4,34,34,Y,N
R2MLMX531VLKNM,2,34,43,N,Y
R3OZT3IQ7URDN5,1,21,23,N,Y
R1H8K3SFAJMS9N,4,19,20,Y,N
R1V36S8NZUJ1XA,1,27,39,N,N
RBTM6P9JRUFVX,4,230,258,N,Y
R11URECDEVIALA,1,17,28,N,N
R2I6F354FQX7A5,4,56,58,N,Y
RLUKRA10UQ6SU,5,29,31,N,Y
R249XPTT7LUM6Q,5,26,31,N,Y
R1VZ35AJ2AJEDD,5,22,22,N,Y
R27FYCY5QP75G5,5,35,36,N,Y
R18XE308RM3UBW,5,24,25,N,Y
R2BO2HSTUNQ5JX,5,70,78,N,N
R1JRYBPMSPCVM8,5,52,57,N,Y
RC4RMGCHCFELN,1,65,65,N,Y
R3N4ZR0DM7SRVH,5,18,23,N,Y
R15Z8L7PG7D10Z,5,44,49,N,Y
RF894H4MMZ61D,5,282,298,N,Y
R2XSWPSCQO5LSX,5,32,35,N,N
R2O7ENMLP98BCS,5,21,24,N,N
R1KVA0405X1WAT,2,88,88,N,Y
R2G9QXVDLS22FY,5,19,20,N,Y
R26WHG5SRUJ5Y0,3,4,96,N,Y
R1J5S6REOLJ1O6,2,26,26,N,Y
R2FY88E7V0BAAH,5,28,29,N,Y
R2B5FS9E6X8APH,5,58,60,N,N
RLFJ89C2RBSN8,1,18,23,N,Y
R2R6QF2XRXMJNO,5,26,28,N,Y
R2L60RNN29GUE8,5,49,51,N,Y
R196N6YNZK43H5,4,240,246,N,Y
R1J3KCNE9RTNNL,1,17,22,N,Y
RCPMTGY1G9EDV,4,160,164,N,Y
R1VQHCN4VDV8X4,4,37,41,N,Y
R3RIHZ49YV5C5X,1,30,35,N,Y
R346BUQ0G4NX7V,5,21,21,N,Y
RZKB3H5M83OD9,5,29,31,N,Y
R2KT0JULTQK56V,1,13,21,N,Y
R2RXWSI9RIHRQ4,5,83,88,N,N
R3BL70S1LDLY2L,4,41,45,N,Y
R2IKLC2ZZR9M69,3,32,36,N,Y
R3E819NKYOM8JI,5,17,20,N,Y
R28YTFKOEGXDPA,4,21,22,N,Y
R17TQB5VJ2MZ6X,1,13,33,N,Y
R24C1M3A9MQUU3,4,28,34,N,N
R15QDDZIQT1RTU,5,49,50,N,Y
R3QOJGTEKS1LX3,3,43,49,Y,N
R1QAU82SJ8ZCNQ,4,109,113,N,N
RNDBH1HLDFX9G,1,19,20,N,Y
R2653ZLDBPAW6Y,1,9,22,N,Y
R1OHH5WNGYYRLE,5,22,24,N,Y
R2YG0HU9QNKRNR,5,33,35,N,Y
R23AE87INB16D4,5,184,188,N,Y
RHRS026JFY9HK,4,54,57,N,N
R3PVICCPIFUVIT,3,49,51,N,Y
R2TJ0VXTMMX22P,1,25,27,N,N
R1C50HCI0ZYOQ5,2,19,22,N,Y
R15Y1PP3870GJI,5,17,20,N,Y
RVXVOULGG2AXX,5,33,34,N,Y
R32WB3AWDS7532,1,17,20,N,N
RSLDG24QDC8PW,5,34,38,N,Y
R17HJX6792LMBJ,5,21,21,N,N
R33N1FW97KLAKX,5,34,35,N,N
RNPOWHP9U2FQN,5,24,25,N,Y
R2OM2RXCWK7ZWD,2,18,20,N,Y
RVWUYJFUW3R40,4,31,31,N,N
R3HQO1DMA8BLS5,5,18,20,N,Y
R2HLP7D09475S4,5,34,38,N,Y
R2BLDQB3BMK591,5,36,36,N,N
R3YSWKRCY9F0A,4,78,86,N,Y
R29B6X7LJWZ8N1,1,139,152,N,N
R2IVESI2PJ5W3E,4,34,40,N,Y
RTREYQYQGY6IF,3,26,28,N,Y
R1IQTUKJ9PSWZT,1,27,32,N,Y
R3K9XUVRMX3P54,4,36,36,N,Y
R1BVL2S3MZMXIN,5,42,43,N,Y
R24BZIXB4WHLO7,1,21,21,N,Y
R1VJNTDYD5NT2S,4,60,67,N,Y
R3JZNCLI7E8QN5,5,79,103,N,N
R55N5KM0XZF0G,4,83,88,N,Y
R2SQJO9NSPZSHO,1,27,28,N,N
R195GL8K9YJB7B,5,36,36,N,Y
RIXDCIH34DTEL,1,17,29,N,N
R2IC29BJUNJSQI,2,27,27,N,N
R129IV1H7NRNIR,4,13,30,N,N
RFIHKGE4778Q6,1,154,166,N,Y
R165G4R88AQ3UU,1,36,46,N,N
R1LEHARZOVQSMU,5,117,119,N,Y
R1TCO82PH0ZZCZ,5,70,72,N,Y
R1TG53IRUDE2GY,5,22,25,N,Y
R2SOSJ2RN0L9JJ,5,28,30,N,N
R1W2FTY1FB3B64,5,37,41,N,Y
RX5FLL91JBS3A,5,45,50,N,Y
R1SN9D6NLZ2AEL,3,64,71,Y,N
R398YPJZ69LZ7K,1,26,30,N,N
RH38KCPV97C32,5,26,31,N,N
R1IN4322AQIGUE,5,52,53,N,Y
RSFWUXBRGUST8,5,25,29,N,N
R2PMGPMDALS4Y0,5,34,40,N,Y
RX97IYP1YV4T3,2,35,43,N,Y
R28QF24ERDZA9W,5,111,119,N,Y
R1VTNTMKHI2HY6,5,19,20,N,Y
R11F94S2LIV8OE,3,82,89,N,Y
REJR2MN5X5JF,5,51,56,N,Y
R209OIHRWLAZ1Q,5,19,21,N,Y
R34Z5VEPYXZC17,5,21,22,N,Y
R15WIPJVQDL5EV,1,21,23,N,N
R2TU2E1O2MOCCP,1,39,39,N,N
R2NDRQXX4G0JUE,3,3,29,N,Y
R38J0YT4ORTYHZ,1,11,25,N,Y
R3S6TJBEY5YDH6,5,21,22,N,Y
R3VC3CZYY3I59,1,22,24,N,Y
RETMOOW83HYBK,1,94,109,N,Y
R303PDIGEHU6AO,5,27,35,N,Y
RLS9W65TW65E7,2,380,400,N,Y
R3RLHLGTAQP6AZ,1,67,71,N,Y
R1OJ1OXFN4YMO8,4,22,25,N,Y
R3JEE88JO15WU0,5,28,29,N,Y
R212UT3DP613C8,5,32,37,N,Y
R2LUNAIRMRCUSW,5,26,26,N,Y
R2JNZ55JPMP2L8,5,19,20,N,Y
R24B8S3LM4G4NI,5,68,70,N,Y
RXUEJLQDWVI8,1,22,24,N,N
R1630OUTVV11MW,5,42,42,N,Y
R2BJZHTHVWUKM3,4,35,36,N,Y
R47PVQVPTGZFF,1,12,22,N,N
R1QPP0QUW9OGAJ,5,7,29,N,Y
R2CUET8Q9VVVMQ,1,4,60,N,N
R3C4192P5QBJXV,3,23,24,N,N
R1DF6F44CNA8VA,4,37,37,N,Y
R1ZBXVMCSKI8E7,3,21,23,N,N
R3U3LS5WP6YZQO,1,29,35,N,Y
R36M3YETZB6IS0,1,10,21,N,Y
RFTO8VSUWCR1S,5,18,21,N,Y
R381LI59N7DDYN,5,237,248,N,Y
R3CPRXXEEQQ2CG,5,95,101,N,Y
RLRC2I33L083Y,1,15,26,N,Y
R1PJUA01R7L9A4,5,141,158,N,Y
R2X4ENP5QGR7KG,5,48,53,N,Y
R1JRMJ4JBVEF9N,5,24,30,N,Y
R3NTH09W2FB30O,5,20,22,N,Y
R10XVR30ZJYEMX,1,27,30,N,Y
R1R32M17BH6O3V,1,26,30,N,N
R1A0LM0VWUNS21,2,4,20,N,Y
RC7YW5BJKPFQZ,4,95,107,N,Y
R6REI6UE02Z2U,5,24,24,N,Y
R1W13BH55BED1E,1,28,38,N,N
R1DTWG2FWYTCPA,5,42,52,N,Y
R22HW3J8ZMVNK7,1,19,22,N,N
R14AI0ESBTJYZV,5,47,50,N,N
R2A909MHPA1MFG,5,29,31,N,N
R2NHPCZH4VTR5Q,3,17,20,N,Y
RTZC5DQBLPFH6,5,68,73,N,Y
R257I03THX18ZL,5,22,24,N,Y
R2Y3AC0VRWAIR1,5,27,28,N,Y
R2NLLNKW4IMUFR,5,32,34,N,Y
R26T880YFXYJL3,4,22,22,N,Y
R2RIGQWKFN066X,3,46,48,N,Y
R3LOSUUYR5RJ88,5,38,41,N,Y
R3UYGNNEKXS4XP,1,19,20,N,N
R1N9B0NVEPG7VX,5,21,23,Y,N
RCG7MHBU3CPOI,4,20,23,N,N
RMX2VX1L16J44,4,21,21,N,Y
RUIX7XFRWW3R6,1,56,57,N,Y
R2YC58TLTLIJEE,5,35,38,N,Y
RCQNJ7LUWWYS0,2,32,35,N,Y
R3N3G9XOTYDMZR,5,45,53,N,Y
R3G51A4LRJ6D2L,4,21,21,N,Y
R3E810XPUV7QNU,4,25,32,N,Y
R1VIFW6KKX4QNB,5,23,27,N,Y
R1XLOP0O6MI2X5,1,77,92,N,Y
R1XD1NKDWV6OU,1,31,33,N,Y
R3B94GR2XT47F8,4,27,30,N,Y
R1NEAXJZZHDNNP,1,35,36,N,N
R1Z22CK4RFLDSC,4,114,118,N,Y
R2FUWD1YAKR5KX,1,16,22,N,Y
R1ZV0L4D6DQO1M,1,70,76,N,Y
R3FZ1UV5E25K0G,5,21,23,N,Y
R2A0GRIEYU2NTM,5,857,874,N,Y
R14V4TR8ZT981X,4,21,21,N,Y
R1OKZ1I46YF7WS,5,191,208,N,Y
R347LTFV4MOQ4M,1,25,26,N,Y
R1H56BAV42ZJ66,5,39,39,N,Y
R309MNMZTMKIJF,4,42,44,N,Y
R1OKWLL7RV9Z0H,1,49,51,N,Y
RGDQ1AMA46DFS,5,44,51,N,N
R18SY52Z42A5P2,2,32,32,N,Y
R3SCCEQMKG2UW6,1,6,21,N,Y
R2BJLVN7P3ENNJ,3,38,39,N,Y
R1V5D78NQUSYE2,1,144,153,N,Y
RS2DEWLTLU2BP,5,58,62,N,N
RS4W7IZ7B6UY9,5,28,31,N,N
R3QV6ZE3EX2MM9,1,25,29,N,Y
R3O3ACCIIP8E11,4,23,27,N,Y
R36ZJ8CYX0TE3X,5,54,55,N,Y
R3KOXWN0HKE2J0,5,21,28,N,Y
R3TIMWTTZ2T5RA,4,20,22,N,Y
RCSGIYPMPUL4C,1,39,44,N,Y
R75AOC5SO6KIO,3,25,25,N,Y
R1XIYMLYPAW5KJ,5,27,29,N,N
R1201AFL81CJ0K,4,183,191,N,Y
R3L9IJKEI6DDJ0,1,40,46,N,Y
R32MJF0J15KD0Q,3,22,26,Y,N
R3E5MQ9WKMTC6R,1,21,38,N,N
R31UUTT7ABWMWH,5,44,48,N,Y
R1LOAWTHALBMNU,4,58,64,N,Y
R16DXYYXRFGJXZ,5,38,40,N,Y
R7JA85NJSWVPV,2,15,21,N,Y
R2DHW2XSU16WDJ,5,23,24,N,Y
R2U6LUMXAO3QRI,5,21,28,N,N
R1IPXSTBNCT09,1,16,21,N,N
R29GUXGIFQRD8P,5,213,218,N,Y
R1L3E0H3K1KLTK,5,62,65,N,N
R2H4AN6LOBCTN9,3,21,21,N,N
R28C8SQ29YXVD7,4,18,20,N,Y
RGDQBJY8TYE29,5,47,53,N,Y
R3LAYRDI9JC1FW,5,52,61,N,Y
R28NBFZ0XDD33B,5,36,42,N,Y
R38FV6EMZF0U1J,3,55,64,N,Y
R1001SO7FY3A4X,1,25,29,N,Y
R1M8PQ4MGS74PL,2,20,26,N,Y
R2ROAHQGAHA0KB,1,200,212,N,N
RAH345V31ONK3,5,22,22,N,Y
R3AQ79XH4UKQR3,5,49,59,N,N
R3LZMJU1H58M2N,1,200,214,N,N
R32I7JMS7145JW,2,38,39,N,Y
RDSHHVGT6E48J,5,31,35,N,Y
R2U2MZ1ZU4ATC4,5,34,34,N,N
R189TQLCFKCUIQ,5,35,39,N,Y
R37J8WU4Y7QZMP,1,31,31,N,Y
RAQWMOT25THWP,2,30,33,N,Y
R3JMFAWNJL3F5X,5,53,59,N,N
R2ZE8YL2ZR6DP4,1,27,30,N,Y
RRZWPLV16V1H2,5,18,20,N,Y
RPU14VVBH3S1N,5,30,31,N,Y
R1IPDU8ILM8OAY,1,36,37,N,Y
RPUVSD4M57Y7N,5,33,36,N,N
R1N9JNMJKJDP8H,1,22,26,N,Y
R8357SOGDFEGP,3,35,36,N,N
R1BSZXI96R7J5P,5,80,84,N,Y
R1SAF6CELMSAKT,3,18,23,N,Y
R2TYMNO9C8D8TP,5,51,57,N,Y
R13EBT223WAA4H,4,17,20,N,Y
R394I5IHC4T9IF,5,19,20,N,N
R3NAGDU0PXACRY,3,42,45,N,Y
R2R0EM87OZ02S5,5,29,29,N,Y
R1G4T2OROEXF3P,1,67,82,N,Y
R1MBIADGOG62P7,1,22,23,N,Y
R5T7OOY0TUBW,5,37,38,N,Y
R173BP7IN54ICX,5,21,21,N,Y
R2K9QKGCIR86FX,4,41,45,N,N
R3RRRM503JJUCB,4,36,39,N,Y
RSVBCC78OMV8E,5,23,28,N,Y
RKF0E3POLYLKD,1,18,22,N,Y
R2T1U66X7D467Q,4,21,22,N,N
R19XHZZEO2ZZV0,1,34,35,N,Y
R3PISEL1DAGH1C,1,25,28,N,Y
R1SGR7TCWGON6F,5,24,24,N,Y
R309L9E4P2O1N7,4,28,30,N,Y
R1F42DRZZXFT4F,5,71,76,N,Y
R3G88FH8LARYIN,5,166,170,N,Y
R3KAO50YCH6P55,5,30,32,N,N
RHYIXC45EJ80E,3,39,40,N,N
R2GWISQQERYVT9,2,29,33,N,Y
R301DCSHNI66CB,5,139,141,N,Y
RFV5NZFIW80JU,5,25,25,N,Y
R10JVRRI8INN2E,1,11,34,N,Y
R23BD44MFIOUEN,4,201,221,N,Y
R3NSBO0SVGB10L,2,9,21,N,Y
R1IDPASM5QJMZR,4,32,37,N,Y
R1BKMNIQPZ0AF9,5,22,25,N,Y
RJAI3LW63XCRG,1,23,25,N,Y
R1F389KCDEODJ0,1,19,22,N,Y
R1ABQ4E4CXV3KX,5,33,33,N,Y
R2S2PF6ZF90NF8,5,19,20,N,Y
R2H7LGHQT0C6F6,5,34,36,N,Y
R8CTT90SC0314,5,20,21,N,Y
RHCA2SVFIA0X5,1,26,26,N,Y
R16HHHWY2CKSQN,4,27,33,N,Y
R2E97SYCFO9WFZ,1,26,27,N,N
R1T7U4LX6MSZ86,2,43,44,N,Y
R9ABPT5HH90VC,5,21,21,N,Y
R10Q450GJCPSE0,5,17,20,N,Y
R3IOPMDMQ8YZK0,5,59,61,N,Y
R4Q0F83R8JU8,5,29,30,N,Y
R1VJAV17EJDFTN,5,21,21,N,Y
R1I4H37KOW7OED,5,41,49,N,N
RY6C5VQVCDO0U,3,20,22,N,Y
R3OB8RSPWX5029,1,25,33,N,Y
R3QP06RVKW4WZA,5,33,36,N,Y
RWSGSJ0Z5PBHC,5,114,125,N,Y
R7KP4KPERAUDI,1,19,24,N,Y
RTN2PCECJ1Q0I,5,92,103,N,Y
RHNW9PA6BJR4L,4,22,24,N,Y
RXDE790C6QRDU,3,30,31,N,Y
R1B6N0816IK4A7,4,83,91,N,Y
R20IP8TJKT0REG,3,31,32,N,Y
R3FKWE1J4PVPNV,2,32,35,N,Y
RZYODKNZXVDM1,1,23,58,N,Y
R1DZAS9CNLZKJR,4,74,77,N,Y
R2YCJN0BLZ6LIX,3,76,81,N,Y
RFU1A225KSLP4,5,8,21,N,Y
R35GUNNRZBRKHC,5,104,109,N,Y
R37OUL5SNIV9IH,1,24,36,N,Y
RKE1CJKFJ5RG7,5,39,42,N,Y
R12BGR0FWW3NG8,5,25,28,N,Y
RQ2BLHEJ0YBAL,2,27,31,N,N
R56XKHXHTBQ08,5,31,31,N,N
R17RXNSY46D95S,1,32,36,N,Y
R2R8MBFWJMQMT5,5,109,112,N,Y
R3TH025QMQGTFX,5,59,61,N,N
R2P2U6MCO8H5MH,1,20,23,N,Y
R3JW6W0FT96MCX,5,32,33,N,Y
R3P3LIOUFCACJ6,5,23,26,N,Y
RJYEY0QLWI8PG,5,20,23,N,Y
R32WV05X5RHNRD,1,16,29,N,N
R37XA2WEDQ1CGR,1,59,66,N,N
R3A1L6GW76JWCF,4,370,380,N,Y
R2TPF5IU4QQF2S,5,28,32,N,Y
R6K12WAMGAA6X,3,23,26,N,Y
R2SCC5VW4JR98U,1,20,22,N,Y
R2TVQ2GI5H8R84,5,29,29,N,Y
RUCKMULI0G7VT,1,50,65,N,Y
R2QO7YU1UKCJ88,2,67,67,N,Y
R13BPUT7TGZ1ER,4,35,36,N,Y
R3Q4SVTZVDFAJ7,5,22,23,N,Y
R113F24GGKOQBP,1,0,21,N,Y
R150XA7SF1S2EH,1,215,223,N,N
R27CL6BM01CV3Q,4,122,135,N,Y
R91CPPD3RBO68,3,2,23,N,N
RSUUFEMDF9B2P,3,182,190,N,Y
R126FCNBC617W0,5,22,24,N,Y
R2GEGY6SJIIYBH,4,23,23,N,Y
R35ADH4ECVOYD2,2,49,49,N,Y
R3F4HL1A499MCW,1,0,24,N,Y
R2WLA6BGZDH1V9,5,39,40,N,Y
R1ACYIL3H8SEN2,1,55,56,N,N
RDUJE4SB5722R,3,22,24,N,Y
R1RQ1SGRI3ZB9N,5,124,135,N,Y
RA8R3DQ87NEEU,5,31,32,N,Y
R3NX129OLFXEL,1,23,27,N,Y
RX8XL59N2CUF7,1,175,184,N,Y
R3IEI1MYA7SXAR,3,96,175,N,Y
RNQXR4L49GZ24,1,160,170,N,N
R1TL6DT72CNME0,3,36,37,N,Y
RHBTIPUAAFFR,3,34,34,N,Y
RHDWD4JGP35RC,5,25,25,N,N
RAT2ZTMQGICYC,4,55,68,N,Y
RWBFL5RJ61L0D,4,61,62,N,N
RF46GEO1JR6NP,5,22,22,N,Y
RYWCT57JLGV4P,5,79,83,N,Y
R2E2XBIGOPKOXB,5,34,36,N,Y
R2UT9PPBXHVDLP,5,24,31,N,Y
R2V4OREMNRNEXD,5,40,40,N,Y
R2ZI2YQO7Q1AMC,1,28,28,N,N
RCMLG85R47ZUO,5,117,127,N,Y
REP1DBSEGP8S5,1,21,26,N,Y
RKT2KWNQ8ERR7,1,23,27,N,N
RQ61QFQ8ERDCK,5,20,23,N,Y
RI8CROMFBHJPA,5,20,21,N,Y
R6B5HPPL2EMUW,1,64,75,N,Y
R3EJQJ1DPED54M,3,19,22,N,Y
R4DL9XKMWA0ZY,4,44,48,N,Y
R18HOSSFD4GB3Z,5,21,21,N,Y
R387X1S1BZU9SQ,3,18,21,N,Y
R2V1FSU6L028EL,4,18,20,N,Y
R2YJIQLFZGSW6C,1,42,47,N,Y
R13WXF633EH0LZ,5,25,26,N,Y
R2LG88F97EV2Q7,3,35,37,N,Y
R3MTYQLLM27QJR,4,48,48,N,Y
R2P9UFYKI0JGG4,4,138,145,N,Y
REM1574WMXK0V,1,66,78,N,N
RJTR792SJS8OL,5,24,24,N,Y
R3A25QF24DU589,5,18,20,N,Y
R2K5XDMLEH8JQU,5,220,227,N,Y
RFCZ7RCZVQBS7,2,29,32,N,Y
R3EE785OJLPVG2,1,3,24,N,N
R15MR23ATA69V0,2,19,27,N,Y
R2A1JCU2ZR6D8Y,2,18,20,N,Y
R35CC2CNER3LQO,5,15,21,N,Y
R25IUG2EMQDYVE,5,30,32,N,N
R2A3FV70EOAFEQ,5,17,21,N,Y
R2HGBDHREHS01W,1,28,33,N,Y
RQR1GZ9M2H5QK,1,51,57,N,N
R15W4FFPXJ3J7R,5,1,24,N,N
R16QG77653BMW2,5,164,196,N,Y
R1XA2D93IU7GMN,1,25,29,N,Y
R3AABZNNJ8R4YG,5,23,23,N,Y
R3AFHQA1KF7VSZ,5,18,24,N,N
R3LH0IRD6O13V,1,0,34,N,N
R3IYXE3FOT9WJW,5,26,28,N,Y
RQI5D5EUO7MM8,2,17,20,N,Y
R2OM9ENPJP8U4V,4,32,38,N,Y
RYMG7X6NXF2Y7,3,202,226,N,N
R3KUSGFRJWQ40Y,1,74,86,N,Y
R104T8QLE62SFM,1,42,45,N,Y
R34I6LT3D47U9H,5,68,73,N,N
RFIYNY28CKXGI,1,25,28,N,N
R3G1T7PMH0BGCU,5,25,26,N,Y
R3JBNVO4YBXOQO,5,69,78,N,Y
RJKE9DQAQHA18,2,111,129,N,Y
R1V92PL45VD27B,5,68,70,N,Y
RDAVOYAIGISMJ,5,32,33,N,Y
R1077MKQ2H7LT0,1,347,401,N,Y
R26LBWL875T8VV,5,25,26,N,N
R2VQVDXRU0LJ14,5,89,91,N,Y
R3IJWZKHZ5VRYZ,5,36,38,N,Y
R1VAA16OOHPZNM,1,24,28,N,Y
R3IYNPB9CQ9828,3,35,35,N,N
R1C7QFHFM3ZM6O,5,21,22,N,Y
RDN5QU5EN2T31,3,34,35,Y,N
R1QJ60MVT9RZAO,1,18,20,N,Y
RO6B0NNRDEN1F,5,172,188,N,Y
R1EDJ5TOU66N19,1,22,23,N,Y
RWV3RN9NRHHSR,4,18,20,N,Y
R2WYMKQTC1PGQQ,4,23,26,N,Y
R305RQT9GSNJUE,5,23,24,N,Y
R2KLZA89OD17OX,3,22,23,N,Y
RGE821ZUW0F62,4,46,52,N,Y
R3L30OOH0LQROU,3,31,37,Y,N
R1COV77LDZBSPG,5,22,30,N,Y
R3DN78JG1MITAU,5,20,20,N,Y
R1O60VYKWFX09K,5,15,22,N,Y
R2DFAC0BTXT7TK,4,26,26,N,Y
R1QM2HDJFO5VF3,5,39,40,N,Y
R25KZP6VORONZB,2,61,89,N,N
RVQHHRYMNT2NU,5,61,70,N,Y
R1J6SGMU0IMF0E,5,31,36,N,Y
R31BS63BL9TTS3,1,35,36,N,Y
R2TFQTZBUC4UFO,5,21,24,N,Y
RND2NU79DQGF8,5,78,80,N,Y
R214UDD0YJFDRD,4,39,40,N,Y
R1OAUA6WLFF0W0,5,27,27,N,Y
R3KKH3PYMC9J6L,1,24,25,N,Y
R1UAC5RLTEOJC6,5,19,20,N,Y
RRYQL51GIBKCU,1,0,26,N,Y
R1CDXG0BCMO602,5,29,36,Y,N
RSRFVJ8V7GV5G,5,23,26,N,Y
R1113LIIP1EJGA,4,41,45,N,Y
R1CTSOD8SRBJX7,5,19,21,N,N
R3BZOW6DOVKQXN,1,7,34,N,Y
RBDUR4AENP04N,5,23,23,N,Y
R20CMSH4IQVW8V,1,20,32,N,Y
R1M8G4V3ZCB5U8,2,11,22,N,Y
R2MV98G10J5WYA,1,25,30,N,N
R3BWM904LK6CX1,5,33,37,N,Y
R2SM0NF1NMG2YN,1,18,21,N,Y
RQ9RDFWEY0VM7,5,21,23,N,Y
R1RNWLXH9BMRNU,4,77,78,N,Y
R2X4FRITF6GY5E,5,23,28,N,Y
R2DCIF5PSL5048,5,18,20,N,Y
R3QZS77PARGCLG,1,76,78,N,Y
R3NLDCQ0C6OTTH,1,1,37,N,Y
RK5QHTCCDK08I,1,32,38,N,Y
R1VVEBI4YV02Z9,4,66,68,Y,N
R5TZY31UNH7WM,5,36,37,N,Y
R2OT6LLVCM910F,5,60,64,N,N
R1CXUGWTFETE4Q,4,20,21,N,N
RZ1T9MSFLVNOT,5,23,23,N,Y
R3NET7KQ22VL9Q,5,80,84,Y,N
R2N7T7E36SYY6R,1,86,90,N,N
R17T5LHTZL7HTD,5,225,241,N,Y
RG8VV8TV65EZD,5,32,35,N,Y
R241FBYDMV5GJF,5,74,78,N,N
R3NPNBOJ05WF8E,2,20,22,N,Y
R17HGF2WA9XW6D,1,20,28,N,N
R3EW5D1TTJ0PLR,5,129,135,N,Y
R21COJ1ZNNSC60,1,73,90,N,N
R31OWZ39WNVBGQ,2,26,30,N,Y
R1QJHDQ5XPIWXE,2,28,31,N,Y
R1CHRE12ERYBO9,3,36,38,Y,N
R375XW9XAWE0RK,5,23,23,N,Y
R3EXL68SDF3F9C,5,23,24,N,Y
R363J63LWXUDA,5,203,210,N,Y
R10JWUIMKEWSNS,4,27,27,N,Y
R2PBD2GNR0ZEVI,5,19,20,N,N
R1N15AXIKI7NVJ,5,28,28,N,Y
R1BWDTH23QH7QZ,5,32,33,N,Y
R2TP8H8Q8EDGJO,4,21,23,N,Y
R29Z6IYC6BBMWX,4,34,35,N,N
R3QTGF05CKEYPO,5,29,31,N,Y
R2N39Q3UZ7IXPU,3,34,35,N,N
R2XOVQKS50XUNR,5,95,97,N,Y
R2VIX45QFIYNP3,2,276,306,N,Y
